NU_INSCRICAO,NU_NOTA_MT
,537.0307600148949
,481.1883921385701
b0d03f4d46aa50849796dd95473755112c1fe26b,384.36602851596047
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,585.9787383246594
,457.1702935941434
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,532.7101806877674
28f15b94a9475a6ee13da565eca0c6afd162c4b8,463.25045172504025
1bceec9f2b9439b2ba4733e3527da7d5063df496,413.672326698521
,418.62439962011445
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,486.1952517219566
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,531.9726329055732
,512.1088148132214
fc0624bcc7e605b2d20a3a16857675498491654e,385.5891050538414
,549.8397948205277
6860ba98c2c65893de299e4755087d5d6b6a6033,555.2884253053087
,493.6292109951699
,473.87900292253306
4f2370175e8559143c43b30788b65260884ea2f9,519.2864152240957
,433.0160080283746
837c933e6e8b380e440024abe3eb4ce9a7ad6315,502.19536546938
,466.3069908732939
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,458.8950955226307
1ebb9d6032291ece52576d2d08192d9b2b99f454,428.77071969568385
d958d954eecd475a0531335ec908bdaba301921e,445.67082276319854
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,446.28582216293654
,437.34648419340095
,472.1543230896803
3834a3cc23a38eccc9189e8bee7ee358b75fd635,513.3909753515771
,462.03186124279625
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,461.9976308752543
9374367408d6d3a00bd23fafb447f0fe9800b278,646.8628464015902
,435.0897655566255
c8cf85985775108a962f206bbc07f9b96edf577d,435.1957254790294
,593.104939036754
,578.2042674360538
e4220a05813204f233d232a847cf24d60fc460c0,549.0139642892295
,405.14936015240283
66a58d3b1020e10bb366884a26853f1d267bf42a,415.6342464568554
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,482.7615096756971
d084e1c3d7146dbef3c6481a96359948bf91d7db,454.8272449392109
,506.9697873783369
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,436.0700373923289
261b29785844821814715b52511dbe7bc6905168,554.5418274415948
,413.52622012947546
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,544.6507706928744
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,453.24023958048826
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,472.67441920601084
2aee59a8709e9bbf7de39903fe1172fd948e44c1,447.7875752805946
cf71722a9c4e583c4931ebc390cfe917e63e80c1,433.00779289812186
,482.318652943298
,472.0806061188438
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,543.8217092167891
,400.8409130279437
0e326387495f24745d2bc6110ac18f3580e56290,424.72275308355205
f94f945618e9047bdde48cc06cc7a6e0af719a37,426.4283862341226
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,479.5652567456277
,402.48281924096165
580063acdd223dad07639900466c199c7ec6de6f,597.836351271847
265f10f7456631dec2915feb97ca6b706d8afb34,406.4337390132652
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,446.6416421401345
,422.79050932182497
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,532.9907884541202
,427.86406146480215
7ff56884aabc69f1d8b14577a6407ac705d35620,504.0589757534658
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,472.44529201287975
,494.82308045830763
,444.42963927624356
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,578.2240706796034
424bdb568028c00e963fc710f7a31107978feb84,516.345891815913
9fc249e4d6dece656c8796d34208d45dc535c3a7,409.8782861093797
827c808e5a3d17b81cd7cb9434f92b276416a39e,483.97139767284926
3b14b7a79a33800100b57153088a4658c2979c57,471.7900294145646
5916e2530308e5ce4602179367a5372a5f5135e2,546.4520191388093
a5880689fa0d7e2b80596a17c3f6a9e85439d398,449.38541197836054
c8cf5c4159c454809b801ea438db3974e8242c7b,427.8028455223923
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,523.8407297090533
,604.35866661709
68043cf6df7116c4fbe9e8c461155a79d1149997,564.151675848219
ffbf2b9497516c22da904a5736fef527ba8b868f,532.6112697335996
5001def5a54c7352a7f5efe6ca553cddeca44e73,628.0118078282046
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,485.59439544769106
,508.1404091732967
c57a918711e5f9909c06865804a1cc13ccb38936,482.9629757527259
d43c8bc37d22f63102d62317b61cbcdb1331054c,459.3961899625337
373440621611720645f51dbbada979c89bb14cd9,426.62790057430396
6cb9ea06bba586157fee26eb9d3642894fd55b43,501.01777658459633
,446.05972422901056
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,433.59902850714036
36f872f6120d768d0659a8dc67903c0ebf85f7e1,454.3518662299932
,433.8792780314817
,418.92476026015
,549.1893458445495
,451.28883294741655
9f9fc9c670143177022b7ea79292186768fb3849,553.9098693041359
fe8333dd7a48c2c6da19394b93e6413b2d969588,416.02463934506636
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,595.7559820430797
e7155d360d9614f96d8f28af8cebee412228e753,582.0062235273499
8bc5a02113c1d872fd3d7c745df40e622400e51a,474.5280841648746
,596.8503386071039
e3674c21fa2357713f79e3e228580d7a772c62ca,491.56793874715584
,487.2313189235547
,391.7426138077103
9aa4a411cd914b73b9d2843d50f7796dad1c0969,513.3876637826764
061ec45bddd19204b4ed9e1cc794b116aaffcd97,433.2366244720225
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,438.10458568536444
,430.86837649045697
,562.6199948120026
83400bcebb04d1605ad7d37568b1bf4bde04b494,642.358255952384
54899865c8bed8eb4d54c8d4c8ae09a30864290c,492.56797797104645
63e7e834e16f11029f62736780b3a101cac5e5f8,443.0677565628804
dc7a06efb8feb5e397b1d57d5478e2965322e80e,514.9146482559167
,520.4508654500997
8ba8d9f7e4d980b58556226d906e2236659cda4f,495.7074206424557
,481.4588848972178
ef52f1830fe4acb0d7ce223353a239b3fac81925,447.48139344336676
873ca0475258c0454ff969ff7f8b779c30729f48,548.1294603925428
43d7bd465f67853f09b8ea211afa8cba29d6452a,440.3327959056092
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,437.1851961008045
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,468.29219355879343
49a9e7f2baa21147daed25a03be27ef0d785cdaf,387.7382497469963
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,599.763548620977
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,462.0017267818564
,456.92774198722174
c57e5c73a18d895c0d10f18f4ca74d5073c16698,464.95422928197917
,466.5181424470104
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,502.7275025081801
,499.3403498092737
291eda98ff5f826d1adeec3ce1efc385ece76e7c,442.8609104875889
a976f1e8f9ba929071999ca384edb2f2bd0e0026,397.31299649380037
,489.93352428893894
601eb56c4870e7f3ce567bef879997434fab6978,386.91274463622636
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,483.1624732643894
8d2007f35400585b1a23535658a56e3f56deae16,570.0097183047101
504fb778c3000f0f74c49d28a157ef535df7b26e,450.8315624529236
41486a1936312d298dd64860a5d146bbe6e1f6ad,464.74617415617564
,520.203045429224
eaf79174460e09e7653d588de06f97e1bbd42138,429.46277532805857
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,394.7672035043588
2181b6cd1a507e4be28b56bc22a49fc0c508891f,561.8598505576695
5cf539ec5fbefdd7e36c73555623aef55261b30a,643.5750521023673
cfcaab878786f9216a4d8433f2a46bad9276aee4,462.4256741741738
1b24de7ad1184ad4a97f373e876b96eea61c6b17,489.89411167804576
,460.8623198649311
62add403579d50fbee420593bd16447b10679b89,394.7960197027116
,454.9335974023678
e00b16108ae0577000f16ced5a92205b35879b17,508.48734467574843
,435.64273384007646
,485.8435357649837
,495.0391385888753
3c4914af467ac58e125a45a078ab6cd43e13b655,469.48873408296714
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,425.74897162064815
df7d7db821755b6e9a024a3cebe06b8155d9c708,421.86982792821675
8134453bc66345ba09033fc2118df694fa6a5299,667.1292745029197
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,579.3245645940128
b04d55df23021bca201b74ffe2e63ea7f2449877,609.852281492364
3f318550fb1494cc6160d1e031ae29ac2fc065aa,464.6307136618318
,484.30932058807963
,441.8813087966101
c7cc0461b2c741ae81ee815a975dc6b9e514875c,441.61269752222995
,431.4831697748497
af6c4e9ec5b12de767977306416bd0d9447d310d,426.1679733934325
7b309e8114f95274ac95aad6697df953fce1d861,427.11132389663186
,423.33553347243185
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,527.9764842398557
adcb305091a3f8b4a9771362caaae7d2b39465c2,430.4152920970968
3b08ec5615162eeef39ddf97c305601f8d6be53c,450.9351124901592
dd8bf6ed8a7291b0bac35478a7d4812939478898,524.2754812433652
298c9c61c87385c00c8eaa4192d153a8d059e411,520.5444478864738
,507.69115773584707
64449fe7c928f02f796c5b0d527c681b537f7859,430.8858431126421
,477.8359590700717
,413.0636817129063
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,470.9125062569403
f0d08da594cee151c351acda8e05cedb7aa8f2e6,481.6215088250558
cd2030092aacaa9580845fc92189ad3bc1a88129,441.3791872493711
1372e1ae0bd729de3f59baae76f62b02b73b21ac,523.6174342374079
3a74629fd3af085f644ada2fd31359de263dc95d,537.3763389646516
c5c4d066740c70017879a186e3df0b148edb1785,599.4553635193768
93622845055ef268067ee6964763aff9683e8360,517.403544755128
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,450.2297616787105
7e760b93b2a189673c81aff7015aca45b4f50f3e,434.76971610446736
,482.7903748808512
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,425.00804960000556
04013eb3b9f5e047e3c384cbc124d6be434890c1,436.2866839356002
da0d4b43fd0c5896ab67944d72aa269aa842668e,391.0075161305932
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,493.3291565256436
bf751d79db8096cf876ac75002003bf2a7da2035,482.0768152910077
,414.72026306530375
726af52ecc5309864376cfbb79843e4d9bc67eb0,403.914578504303
,484.279825129473
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,441.9435973848791
9cb5797ed8f7ede425ba307f769774b42460774c,603.7178331983464
ac75c3f733f769455017ffdcf9b4ef75af3f853b,454.44402769578653
8c408798149631973f52a14f363b604349f3425d,485.2964640836694
,484.79516707873483
,431.2017929105186
b04c28955fd0f07bf69fc01d69aed8d166814b31,460.6816122005821
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,493.3678861122091
fa2603e1077c05493a48a74c6365a8d938b9bb58,553.9180989646118
0432abb93e94758393c78d674c53761c8e7547b2,450.57077570281405
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,408.0832906648784
40e4c903604e672a031abf55a0e9d0be2499e19d,476.8540176780947
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,565.5471458208783
ae275ec587fa99cbc535a14b099e9a53418ad6f5,581.1100167054152
a40bcb038126e8fcc18613587d349c451b17495e,562.967412327822
9b19bbaedd6ecaef988bef930c5793119b19dc00,415.63625009002504
,425.82540294809866
,602.7320312531883
,479.6550903746639
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,455.92672398124324
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,493.50914349826786
,445.4088433050679
46ef075a91ce3096159d24ef137e502955a2e92a,425.02863103104374
,407.6326057928285
0fd2ebb2cba41467a2f1f064879e27c14671db11,515.5626846268634
1a4a64788e42e62aebaf976e118e4312f271be20,494.93641053168756
,514.3944031021178
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,398.3185089712391
,485.6848074362098
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,589.6547330981736
,553.700403678673
d920d310fa85f5d607cddd3f366d1fb4901372da,473.34100180401015
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,452.72888510518874
,414.49951008155966
ba01e15e5a2f24d0dd9b724618655a329ad61213,575.584549032176
dbeac2f05498472ec708163898309999efef03f2,460.40973320779864
,472.6018022954375
,529.7769645544748
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,485.55183164821244
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,491.12562995018607
825b9a5eb0d8725082051b41e082aed01dc9be7e,407.70086976746063
67d77c90ad21e26bfc94677547f6910b01dc1d32,383.7851076573173
,435.1763690535528
74271d115ce6ed32aa2aa834385200a606c62bce,440.2770101336873
6efd349903f7b391b6f920cc76de7b507258a8c9,497.47008913212596
,441.7834148792785
c0934de7b64b1ea909ce77c97580606e18936874,491.14469683509355
f81906feca10f1eeb5153e9f662a06040dc795c9,500.1470015001817
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,471.5932589691524
2ad02e38865830766bb87531dcb154852364eb39,493.1027939843231
,442.87507930649
f986cc713f62755c8e4e47a388f9775fe2f46b40,492.18757912177136
143481c553f2f07d71a7b02d4364cf716eb213c3,424.72263403870693
7c2c0ca131808098924fa3305efe67029c95e527,595.2927975255724
,489.684641696444
,416.96032408084375
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,467.475446858142
cd532929efcd6be773ba62fc83c631a77eb24e94,443.12349492314354
64a70bc39c408304ecb8e572765315a3896ff833,507.3500147750102
5573caf7f47589820461e64565f85c11bf9f122b,424.0539038063693
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,440.81321262934773
e7f989fad23aa525007003e7d1382ae56c9947f5,466.51532099660545
44b8f6f734d554fec0da2e60da8d27868798c802,543.6342417900548
,433.2142075172221
34d6082a74330b3f5bc565fc573674afaa03f661,567.421394189738
d25c087f96c3997d6328b953d4a710d27ef5838a,479.00841019545794
,591.3644568981638
,436.2054666253119
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,427.15542409101715
e447d3f2d58677fd267d7a03f501ef642a1d4e06,451.7599141791268
fbe1950b1a096572f21ea11345473fefcba6c84c,396.91639208146916
,435.8141330774285
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,460.33072511782683
,502.8762571356152
48bb95f95bf1597bd67366fb50610ada3df98863,404.4906378882964
51ae593280f360e68b5400abcbb0d37f1ecade71,552.2573582704815
,534.3880173763848
,522.4418232059368
,461.25672736664524
6058199e6bda1e0af51a1186b65ff76d4fe4035c,514.6080170442303
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,474.95156622588956
31a4df5d818242efa0d50309c9bd5e503d3811fe,652.5232240757203
89c71043264315c4e0eea0f8775363a12dc82061,386.59665157509994
81d76646552b14b85adb5d258e5a135fd7ddb86a,554.798544870927
,437.07195321605064
,461.6361001050807
c4a3b96cff4393b06246604527f1a558ad8b66b3,481.79072703929234
,447.7508088530865
45eab0d008b4971810ca4b2d7b735916d9991a9a,567.1040776872277
982fd0566d5924b506fe1477fda3513984c4c702,577.5424675154404
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,557.2540450727154
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,390.152547820566
,553.3449195993537
8cadd025151167286941b7d4f113e0335e046bbb,426.2936441801721
,432.09632827422695
6629196865947bb489338e3fa1c9f0e56614ee72,426.59519928821203
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,427.13063685975163
bff7d200b32aa005540af908fb325a46ca9bb742,421.8991858777787
,440.6557472741963
,468.3066926956326
5d42040f9935aff1dabc32c4f5a578148138e1af,401.069055016709
bd01964e27b0e530ca458b382b07493aeb48a2ef,549.2800922461455
6588cdc7aef843b1775104bc38017bb3f808c7bc,510.87730492138144
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,476.8013633525374
1d705b7b461dfd626645d5df319ab733c1c1ca73,519.198204527937
106b58912414f794e754883865bf6e4cf68adfbc,499.82800655259484
,477.80992419021163
973c923e39db780e329a64c6049dc85d9be17978,447.2468232273594
,466.8854846332821
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,589.2916365197358
7f9879b40a268318e2a969e73156aa9df7a48c13,743.1015060940495
,465.58462064724466
866d7784ed1380003929da44f965aef9339702f9,425.9162951589275
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,484.13912357568097
,480.0442946231765
,546.016254616714
f66562b958e6349449b87fea0a01fab214f6ec8b,441.90713759893737
beefc7a89a2d9882e5983d80e356f8b7c23994f7,506.0413022317
82d7709a8445664e93038482fbfee478e8a40273,481.2545064269058
e3929d32c498f8e45ae326017cf7c60308880d94,548.3779892659666
9da35674034a0a1373298436fdfb2f1d840a6da2,542.9125896210179
,413.2091071175457
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,442.6791669432773
,661.3736839633415
,540.2193777432163
,489.0617389769911
,445.911235817657
f5c04dc290d6706af8214800e25be19129dc9f7b,431.30466770591295
cd20ace0b8fb57cecb028764042f1c7851d39507,394.73597949452625
eb5f0ef501357740c2ac626bf1ce233475aa47af,447.6169144356015
,523.5044240318244
383f9cdf1c3d46a2cd312345792cf74f15e4b746,450.39633781117203
,462.87030219296076
fe23ba819708fa369addcf9e6dcc7657cab3a96a,473.16500564393436
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,518.0937905136043
,462.5371492217141
,474.14999063704823
b0e8139fa43e8c764878dcd69f3548d74353d838,473.4683388577825
,626.0434250066262
9284a89fdbdd88fe9877dad42e9984e7e2484e20,512.8547689151492
f4c4cee74ce9ede036564ef9b80aba39c768e126,445.62938087036804
,450.68307228788285
b8fb9eb73a9f599896d49678bdab39e07479b2ba,450.4726061346944
,468.8228675081409
bee771ff249f080561ad1b67c3a0050a3ab89b32,447.9299033180236
,453.0252918120722
809ec35d37a181001a42e6340709505e78a2c577,416.82625132284136
67da0b704f0c6cc6037509ab516aaaf58fd950b0,451.5327562839657
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,495.09173198249636
,631.614876094651
60290f6053f0e9a625bc9d2f699ca507e8985292,415.2424537469092
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,550.023230061151
,495.4473431741299
,518.9314807187976
,524.730113841092
4dff8608a5941c894c2f71aae910da722b5b2b2d,404.8485180477665
67833093fd0fde740199378acf55c33de750736f,399.66693643603645
23c6b7ea47102c0ba28ac805a03304d515494ecd,515.6855165125801
,690.5690993037451
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,460.59579775193976
68b155dada9a40aafaaa7714e063a432dd8275d6,423.14950014933476
,517.726196387942
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,620.0622385910792
04df4468d9913083f7984969a8b2892f210b4193,498.1717396217533
cc2a0d12abf9b0917d668bec85e91fafddac7c45,580.6715097114183
,412.8227512343766
e9b1849607e9d8ab47b7fc39be369805313dda59,410.2494517197497
,461.31372211065053
,578.4367465220157
,430.03744963453056
,430.58527859266104
95a22a438d6ae5aae37830d6a7fc74e75fc981af,440.8780245563435
27584421ac81833fb4ccf564a6fcdd4ac2b698be,578.1138135395101
e720fd525ae844a709b93fdb28f7914c48d8160d,571.5153882681731
24fa503c4c1225e71a37fe92b354c626e099cbb6,472.561478357876
6af857c10637e8e60ee8723080d306cf45181a2f,480.1718107632977
,608.3593408854506
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,520.638579708633
,418.042604660292
,449.36689946340005
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,461.98224481052995
3a9507cc35b592af5172dd8ebb28cc89827e3f68,550.1543360993292
,472.7739540736559
551f1885fa0f60bb05f612a39cafe53130ac961e,448.8042769064523
,439.7237844934922
cc3750ac71c85cc688659b3eb20dc112738eb623,435.11273094416015
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,455.0067009016447
9c87e30e40e82eba487a7fb0b594eb881db74389,449.4354229802492
,550.5627550569259
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,514.2119971897299
,484.8086296353305
16f6526457cc7d849c2a9829efa0e021c78353f0,453.4021425741207
74b0cbfbe74747c9780b564db3e624d3c19878a2,515.0793158987889
fc67a6d22a9d1beadaf42cd714789d5749800b19,439.65442379606395
d0c7acbad13d292e637f23633da232e29186e20c,463.7593005921757
b921a4ac834cc1109c06e7c1de9439c0daf16e06,413.099868750009
e31ee5529458da77ca3239ca06f64465e737e454,472.3204390773387
,604.2669690262021
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,526.7610578567226
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,437.1095387690943
,463.8499336655444
05a25962f9f30d8544842ec3d79244e99d11017b,404.0575417673886
458f801c533d802e3655e9bbced52ee22826f197,485.2481941839256
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,499.07236647371775
293ffd1359a352518d31928214161b644128851e,562.0516128540116
95068b8d72613d8b51b22243060dd50a498e4dbf,426.01560952588096
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,431.27483567814494
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,561.1085337639105
758e005c28f680380e79d7935f29ce42c3b49dfe,480.26155386027267
,572.1437839040206
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,423.31093902931104
,497.20281610259855
52a23c1eb5ea201859a91a6cb70114032878f7da,512.3589132707376
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,466.95055883384424
,422.8203658642971
,393.90794911640234
ec12ea01cda3dcf0c6271ea7140c656f4774264b,460.4333853307222
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,635.044791817978
,443.47428558374054
131010225a14ea18fa1748a59efd6413fc0eb338,431.59210135294256
a2b095e8fed2a3edb2a751b5e1e71336757e278d,426.76515959853356
766e70bac5c7e88381749ba3f140e03132b0858e,417.83209976671714
92f75ecf86b6e027c977162cc4297db8d280b2be,411.3347579964447
,430.01511470136046
a3af6be26868494212d438ddc80ba11e55d7261c,531.6523187254054
,436.3107956207366
,452.664684547556
defb13732108dd8d257e70b84e439d9020576209,494.29025939467607
,434.5878619530929
8120c2970d5087725caa5d3d87fcfb24155d181b,479.1479242406427
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,485.8964235625815
95ced045710caddbab17dd0552eed9f15d76b4b8,465.5640197147774
,467.4915325567059
17cafdecd37633480065ba97838ed940156e0a07,608.4819907487894
,382.57363756274816
,469.43923045394365
,479.15843494551
5f553236d725160fdbff443604199b293f1f44ce,469.7628398091672
869b7dfefe247dfa859db744c33c2678411dd945,452.55445440159156
,485.316429903549
c910640a6e6c25b259dfcc4990f2899245e988ca,492.5989137215737
c9210ff822feac437edffb18dda200a8f3ea1a59,378.85678635530894
e18348afecf00cc3d88f3ba48351ce1843f220a0,573.8753511606274
5954217e13179b6043acc782e102668a2612a8e4,416.0395982090368
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,464.3280761339118
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,499.683433104047
,581.1790990032129
,458.8014406611269
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,538.6630881688418
a7275f430267de859f35ff4b68e4a276e5be7279,517.2620267987579
,403.2100708073262
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,470.18221826052616
,395.5730499981915
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,434.450163393328
812dad3abf68e537e7a5f58627c83daea4375233,425.9540635043129
,573.3378910274662
8b9fea02641babf2396079c6edfed9abb45117bf,544.1988823835973
,461.87891969369707
d8788a6c3e384b392b77f519451fed79c34453a2,508.5329301587385
1e6d53083bfb60a532c211edc06a3b3122eaa340,484.6311928330852
,550.3484122433379
1db27ec90efad017f1e8e8998389d75f98149663,464.50149512415834
ee22b8c134e9178600d57236685e0822b2034601,518.9086752984012
b03c5ebab160571176fd665bad3b559d23d28f4d,430.16931016459904
018c21da2ea1df6cc5d00ce480c48672c234ddb5,428.63696211242285
5a71e57629eb2d9b1281fa0acf78fc410f82233a,448.41700620309246
63add5acaf261ef36ff419c5cf3301d8b1a91b06,428.73487934729496
5b7f5fb34de0f846635830319871e2bdd06857b1,557.7596575655807
e074b29573906c0b39248900a4d73df3a44cb72f,454.45625016194896
,433.6425874104823
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,515.3220935299022
6581d33040854c49896098641bd48cca28d0bfb1,439.5362097408027
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,365.6107572719644
,419.0936075153896
,468.1082060364984
e5129f4e0fead85906b2b0ef48b253420c85060e,431.1380049822393
,614.8351663396763
64a758225c8fee36cfc6a33f8ce52435bee3f22b,484.9612597248696
7866c1a752ede108330f59479ba22bbe27e24959,498.35886222003745
e2d2423c2aa3c3191363bccba383a85740b6003a,412.69641338171664
e26a4055e714830a051bbd4118cb4e10cfe613f9,530.8175655780644
a2a35215a2bacc65b551efa3a17f34c5566ba27b,400.6584181419029
9e53b4840e7a00693adbb1eb46654e76c8309a61,480.8227862836193
,691.7066978383527
4665254e0bacb0ecb8a006903b69fa80b51490d5,463.5999004816124
,482.3125369227776
166fb0fa70c428f172f3fcb85eddff4b3ca33545,511.6677485307216
,530.2083826633833
,469.8564479084705
16ba4511e82380eebd8917142d36a7f2ca28afd9,425.751644222997
,451.8545505335766
,496.07508480255916
,431.07448920622625
,426.50028132738305
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,468.5307372734539
,448.1703225194445
3783d0f562e9914300b98214cbf59c47df628116,536.2950009561044
6259df3d2eb137841e632a56f2f7cca3e3ff4172,414.6637176730932
89b4c8805837e713f9a730c673c222d2fe78bd69,516.5995798040301
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,398.31046438878235
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,484.32580178747656
c90b14063cc4b109019cacd40eba1359439a23a8,425.21526695570475
,429.53082123320127
49412082f17170a1b1a7a0f4811fc3f84cab68d7,625.858059538486
9f8d3b5c8003823b00814d8650478f4a4123310e,465.57534773064697
,439.4783655226623
973f904d79c6d3556de58dd6a26972c4d1f519ac,546.5960326356178
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,569.333797638769
236ccca2305d258085cfccd31359d025e8c2ef03,528.9917028546579
,449.2831464496927
,565.1552475715481
35c68cb7b68131dd4395dbaaceafc098adb26efe,568.1055139833829
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,387.65837569849816
39f3b003b013995457d88d0f976e589375ea381c,413.70987253538635
be2efc5d7aac68e406e259efd6a1383b0535d030,391.05297495130503
05654f1872402567f29cb0dbd2b6a67ca962ba20,464.84490710191017
01ef84ddbd815b848e2791e31d1e1fb530af0800,518.2337201388674
,426.66077225362574
0347f75702f7a58defa7830fd2160be814ee63d7,561.9334209654355
e9f4a7e0f743c19594d064f493acc7da5705cb97,510.9719318139705
cbc361742d9f5471b72c408c86a163a3a0babdde,391.8743065694574
,459.344990700503
,524.4030405682648
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,524.6669404086986
b935e46f14ef9cabe4855d768f80a882afc5bbf3,544.1739231767664
dd89be9611dd1e70f883c325c3de4bfd4beddd54,480.891985606773
7a6f4434324d90047db1434d2218b125200749d1,449.78836510176603
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,424.2005767639997
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,584.8331512112694
,453.04734011420305
53758d4e489f33ad1709258781c0db4fab9b5803,462.7888526555908
,430.863767389653
4d1782421e1635415765058a400cbf70e2efc504,495.80933167981
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,591.9076505302125
,581.4657105452093
09985e3d85e82b3a084a6854d96f6eaaab8d8273,425.8778008691012
,507.1580335550799
52e6e0e10f90361c2ff44016e514330a60be586e,537.1034526744269
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,432.09639565058075
4496d0d42a729a789643e669e0f73b068777f1d7,506.0707412175745
0e62088a0bd61cefe0756a63c5af7132651e9eea,515.9459699122697
